mode,level_pct,sample,delta_d1_pct,delta_d2_pct,delta_w1_pct,delta_w2_pct,delta_g_pct,geometry_valid,solver_ok,strict_sigma_ratio,strict_raw_residual,full_sigma_ratio,full_raw_residual,threshold_amplitude_error,finite_open_amplitude_error,strict_threshold_amplitude,strict_sigma_over_baseline,strict_raw_over_baseline
independent,5,43,0,0,-4.12596445744826,0,0,1,1,0.183708902284958,0.559990530928356,0.142742255525479,0.61168010089792,0.918422920110318,0.173650635906015,0,1008.82224193752,252.268256969689
independent,5,44,0,0,0,-1.82002164898582,0,1,1,0.00141219680485869,0.0238731667552784,0.000425233174320687,0.00588879468752088,0.00638414676381334,0.00286598842162923,0,7.75496194803181,10.7545428593529
independent,5,45,0,0,0,0,4.99687029017885,1,1,0.00358827826894864,0.0549811144877036,1.41879363900513e-05,0.000195658959674376,0.0211452409283821,0.00456843210984801,0,19.7047333196811,24.7682579472731
independent,5,46,-4.01201458971316,0,0,0,0,1,1,0.0331437520923917,0.382040290654339,0.0166561435191779,0.269633800542413,0.0545838650475085,0.0697626586412568,0,182.006173224005,172.104049787752
independent,5,47,0,2.57132025895199,0,0,0,1,1,0.00557409178501091,0.0964715984882317,0.00341727625106101,0.0458766715008258,0.0188917842288423,0.0102023926592473,0,30.6096639922095,43.459166992271
independent,5,48,0,0,-2.00662762150046,0,0,1,1,0.107234887274818,0.590698219193197,0.0758343260486376,0.629465881386744,0.549013349932599,0.0776834602206866,0,588.871513840387,266.101660511884
independent,5,49,0,0,0,2.20177557118082,0,1,1,0.00171005896983397,0.0296679446447092,0.00080456029411142,0.0111203518875085,0.00751297719974478,0.00295699789844799,0,9.39064739017017,13.3650129243909
independent,5,50,0,0,0,0,-4.56445600069174,1,1,0.00327829719591113,0.0502419297584275,3.73884896740615e-05,0.000513195038762943,0.0193930606296515,0.00417721673615271,0,18.0024978963,22.6333185061903
independent,5,51,-2.0106695019199,0,0,0,0,1,1,0.0166602241530023,0.180281184750513,0.00888482708753292,0.135807862016664,0.0266759196936603,0.0354869966993524,0,91.4882429330674,81.2142665449123
independent,5,52,0,-4.27863618799296,0,0,0,1,1,0.00925616962231961,0.174970167409422,0.00531215057762978,0.0762023135999205,0.0311123064338683,0.0176793001798213,0,50.8294898831748,78.8217241475405
independent,5,53,0,0,2.78709826897815,0,0,1,1,0.150772794210006,1.35338782569515,0.059705690708664,0.450802129989652,0.588746672335147,0.0520026624856419,0,827.956328660598,609.683144509801
independent,5,54,0,0,0,-3.72551696193226,0,1,1,0.00292142970099035,0.0507743021570831,0.00108224228897484,0.0150849395873076,0.0130155397357196,0.00575065793183352,0,16.0427895652243,22.8731451633392
independent,5,55,0,0,0,0,-2.99165911550388,1,1,0.00215209129306057,0.0329791488173021,0.000105503529249909,0.00144979878088726,0.0127042321053002,0.00274124471288078,0,11.8180313317203,14.8566661916453
independent,5,56,1.25742407496119,0,0,0,0,1,1,0.0109922544043934,0.105066647721215,0.00648799401267882,0.0824486591723521,0.0168608299847884,0.0231289661263461,0,60.3630558686088,47.3311219072565
independent,5,57,0,4.73921253377994,0,0,0,1,1,0.0101924909062941,0.16655911964298,0.00614812548702939,0.0804918539361031,0.0350955670020972,0.0189060937681062,0,55.9712207689638,75.0326594363721
independent,5,58,0,0,-1.102235746359,0,0,1,1,0.0613753493186818,0.554471123882805,0.0394999724309019,0.516672567776126,0.322478924831279,0.0390445156854351,0,337.037654295758,249.78183779296
independent,5,59,0,0,0,-3.03177724333514,0,1,1,0.00236717731306361,0.0409272113663249,0.000837294854461352,0.0116482362620467,0.0105968149474544,0.00469015525373811,0,12.9991584203374,18.4371622443269
independent,5,60,0,0,0,0,-3.53413980766538,1,1,0.00254019438121937,0.0389354050534971,8.5133461332055e-05,0.00116908380224848,0.0150109869916511,0.00323616663978073,0,13.9492673394992,17.5398800957782
independent,5,61,-3.24263078655229,0,0,0,0,1,1,0.0268057521430034,0.301839932560526,0.013805915006839,0.219812666886436,0.0436128349103191,0.0567475035988815,0,147.201570731612,135.974859333174
independent,5,62,0,-0.983299532906077,0,0,0,1,1,0.00208609311095969,0.038030137651019,0.0010949476394041,0.0152580276424566,0.00730949755418725,0.00420082743138459,0,11.4556077735656,17.1320692184478
independent,5,63,0,0,0.304518774448225,0,0,1,1,0.0182955833307501,0.195960719449223,0.0101480566044098,0.127079989444944,0.0888534340228314,0.00933299889544421,0,100.468682593578,88.2776875673749
independent,5,64,0,0,0,2.43907610917854,0,1,1,0.00188835232793855,0.0327026873081307,0.000870520993819254,0.0120310688887572,0.00832943288236444,0.00328957774163081,0,10.3697306191725,14.7321239731862
independent,5,65,0,0,0,0,-2.09643409432041,1,1,0.00151325384676832,0.0231598282884218,0.000131807858476631,0.00181397585867508,0.00889959254920472,0.00192601919249812,0,8.30990833503221,10.4331934048095
independent,5,66,0.806305375940086,0,0,0,0,1,1,0.00707372467077548,0.0689109493173107,0.00415523215359124,0.0544612569109304,0.0108241604635691,0.0148471520926011,0,38.8447739465087,31.0434625413847
independent,5,67,0,3.69041640959716,0,0,0,1,1,0.00796232893760656,0.133878569864086,0.00482908517129932,0.0640075580227816,0.0272374273690492,0.0147035472624202,0,43.7244707794323,60.310508124518
independent,5,68,0,0,-0.949947047254816,0,0,1,1,0.0532307419060943,0.523374831747001,0.0336862364006507,0.466955531438505,0.279843685180759,0.0331264635590399,0,292.312216347615,235.773373395687
independent,5,69,0,0,0,-1.20210478688391,0,1,1,0.000933798906230331,0.01536684630226,0.000222634159144147,0.00307707146614603,0.00424166966519279,0.00194930351146872,0,5.12787945703826,6.92255907500016
independent,5,70,0,0,0,0,-2.56682512135608,1,1,0.00184859284762996,0.0283165902954871,0.000119126324326639,0.00163810363975079,0.0108983311914121,0.00235406657493999,0,10.1513947216504,12.7562458338805
independent,5,71,-1.82798923242479,0,0,0,0,1,1,0.0151498928597989,0.162925001571366,0.0081161851097615,0.123128404804813,0.0242125546732975,0.0322937387527442,0,83.1943835592062,73.3955377692819
independent,5,72,0,-1.02768724495291,0,0,0,1,1,0.00218188575072564,0.0398284396667419,0.00115154545977874,0.0160536074246193,0.00763342938822182,0.00438162820082663,0,11.981645131624,17.9421802648961
independent,5,73,0,0,0.915761168144322,0,0,1,1,0.0546181182064255,0.500815151265017,0.0273589269906245,0.287144181481371,0.25614439075783,0.0253213788386901,0,299.930878547991,225.610538564269
independent,5,74,0,0,0,1.87863138120346,0,1,1,0.00146695431519997,0.0255244146916501,0.000713542724350751,0.00986172135071827,0.00640050487146491,0.00250216995009282,0,8.05565828695893,11.4984080065773
independent,5,75,0,0,0,0,3.31381913033446,1,1,0.00238251171976556,0.0365162816007469,9.3760698736398e-05,0.00129173448889033,0.0140336776043003,0.00303334783834531,0,13.0833660463993,16.4500972814008
independent,5,76,1.46115178038686,0,0,0,0,1,1,0.0127744663602569,0.121045767013735,0.0075642645030698,0.0947536140831899,0.0196023700149541,0.0268906488949342,0,70.1499254136307,54.5295017890593
independent,5,77,0,4.31797587781818,0,0,0,1,1,0.00929772490555997,0.153711287828819,0.00561883239141682,0.0739306246025251,0.0319353561974607,0.0172200809490413,0,51.0576872839619,69.2448827533896
independent,5,78,0,0,-4.03597381543849,0,0,1,1,0.181587381767611,0.560574987764109,0.141500932548763,0.613728034814928,0.909416673539206,0.172367340928947,0,997.172087492054,252.531546970299
independent,5,79,0,0,0,2.89515595618313,0,1,1,0.00223025272874732,0.0385080876276728,0.000995207009933393,0.0137475075642891,0.00989736652574623,0.00392533343648485,0,12.2472483908928,17.3473793011545
independent,5,80,0,0,0,0,4.61111325117578,1,1,0.00331174017609291,0.0507534975549162,3.49311869651191e-05,0.0004814721206686,0.0195170658138663,0.0042164209291321,0,18.1861472558271,22.8637729678543
independent,5,81,-4.78828865736319,0,0,0,0,1,1,0.0395801858800944,0.466709387202636,0.0193672357691105,0.316715475901498,0.0660697127930196,0.0826627591554686,0,217.351316997826,210.246347247725
independent,5,82,0,3.96398028926675,0,0,0,1,1,0.00854479796547658,0.142625795721483,0.00517352520793222,0.06835492256937,0.0292838081299258,0.0158012320987902,0,46.9230512687084,64.2510165768797
independent,5,83,0,0,-1.99163931785505,0,0,1,1,0.106518427795103,0.590952899401121,0.0752182662418977,0.629083308417202,0.545644545261617,0.0769830632412657,0,584.937135867444,266.216390544964
independent,5,84,0,0,0,4.15487289341341,0,1,1,0.00316805397317846,0.0542166537799585,0.00132542954487513,0.0182459674473714,0.0142184530470451,0.00565729513827036,0,17.3971063571188,24.4238786058136
independent,5,85,0,0,0,0,-1.33418074462772,1,1,0.000973041087145743,0.014834757231158,0.00014696252067249,0.00202516742319973,0.00566292827008037,0.00123538128548535,0,5.34337464772965,6.68286005313099
independent,5,86,1.45271114832029,0,0,0,0,1,1,0.0127004715627193,0.12038807700058,0.00751939127401005,0.0942480941734428,0.0194885679902396,0.0267345258604893,0,69.7435891032226,54.2332212198684
independent,5,87,0,-0.929980866542054,0,0,0,1,1,0.00197108810671295,0.0358732343585355,0.00102696999610025,0.0143033645660719,0.00692027647908203,0.00398367785359947,0,10.8240673050571,16.160413085004
independent,5,88,0,0,4.32947859875062,0,0,1,1,0.19978117509311,1.20763521888957,0.0716596650859017,0.483101597887393,0.70905551646296,0.058327373970874,0,1097.08179869107,544.023541289946
independent,5,89,0,0,0,0.527751050467572,0,1,1,0.000461438421630957,0.00816711430286905,0.000318198221596847,0.00439208588879942,0.00174329450618931,0.000579429001184653,0,2.53395092581731,3.67917594292427
independent,5,90,0,0,0,0,-3.16135304230326,1,1,0.00227343816405613,0.0348422191120393,9.94891983674139e-05,0.00136682544418833,0.0134257340078117,0.00289600786935543,0,12.4843976369305,15.695954482978
independent,5,91,1.4547642211959,0,0,0,0,1,1,0.0127184685836975,0.120548086039422,0.00753030384976923,0.0943710896851923,0.0195162470408673,0.0267724985492476,0,69.8424182553519,54.3053031553631
independent,5,92,0,-1.67668074812761,0,0,0,1,1,0.00358614498515808,0.0663661769271409,0.00197973388571723,0.0277699943682629,0.0123597475775366,0.00702758228737846,0,19.6930185681937,29.8970765584138
independent,5,93,0,0,0.427662250947234,0,0,1,1,0.0256583819670256,0.266184293108849,0.0139192254050469,0.168132449664546,0.12411833763734,0.0128300870785351,0,140.900882311697,119.912469848297
independent,5,94,0,0,0,4.74390843624931,0,1,1,0.00360298880629324,0.0613180333297754,0.00147281025898081,0.0202318420613223,0.0162337226311767,0.00645497744093895,0,19.7855150187686,27.6229552725969
independent,5,95,0,0,0,0,-4.88860081357674,1,1,0.00351065747160714,0.0537949274263711,2.0089977256643e-05,0.000275785849279575,0.0207715544740171,0.00447349015966197,0,19.2784851312641,24.2338965145784
independent,5,96,-2.99556262455772,0,0,0,0,1,1,0.0247736096461591,0.276810501782788,0.0128549150102976,0.203289993452296,0.0401619425873198,0.052523519920012,0,136.04222829309,124.699434970594
independent,5,97,0,-3.3031909045787,0,0,0,1,1,0.00712412391755009,0.13415472391199,0.00406068152676953,0.0577893455603337,0.0241202986752451,0.0136782813746005,0,39.1215372415409,60.4349118357814
independent,5,98,0,0,-4.81540597443505,0,0,1,1,0.197009022005886,0.558951629284791,0.14776367733972,0.600420629825902,0.95809848346558,0.17387754498332,0,1081.85874930335,251.800245651086
independent,5,99,0,0,0,-4.47739471539945,0,1,1,0.00352778869235312,0.0614421526887952,0.00135531674201316,0.0189076693139589,0.0156422664428464,0.00691330893353614,0,19.3725598130304,27.6788693865449
independent,5,100,0,0,0,0,1.38726009461068,1,1,0.0010104337512706,0.0154122121743481,0.000146093822234204,0.00201554485561897,0.0058778056870288,0.00128299980868172,0,5.54871336994324,6.9429957946329
joint,1,1,0.413581664962647,-0.289369751337798,-0.726563478995397,0.235594654168799,-0.163191200704678,1,1,0.0399869924889886,0.441357036015663,0.024211779692454,0.354923487657274,0.209365478536164,0.0175281502566807,0,219.585261842715,198.825451552545
joint,1,2,0.375743031921741,-0.232754530629868,-0.531571316501162,0.622290104184428,-0.184118623924829,1,1,0.0291934899408597,0.343726500082512,0.0169762402262501,0.253121062513409,0.153343661308306,0.0113817871968188,0,160.313635353587,154.844198715926
joint,1,3,-0.452905493704029,-0.98908533548265,-0.857598030455806,-0.77284516454927,-0.472380461934559,1,1,0.0491170406610533,0.510385020120415,0.0327571039484353,0.463577187210955,0.25096525540418,0.0319756721579145,0,269.722166213592,229.921636702977
joint,1,4,0.717095838068481,0.213991106745568,0.11974626390824,-0.259789038892747,0.860488980042803,1,1,0.0122097025869369,0.125560243356452,0.00806479838715237,0.101612137402007,0.0443042694225677,0.0167039783140802,0,67.0485718652761,56.5632131023919
joint,1,5,0.17896877433614,0.589809501530707,0.59002727549771,-0.056969677416155,0.821095746016328,1,1,0.0364026905260489,0.352946618179714,0.0204351796891936,0.229804608022637,0.168767127484978,0.0185232593136518,0,199.902364078593,158.997738808077
joint,1,6,0.281928232892024,-0.206257835020225,0.851045541738617,-0.170601630964682,0.274136241555454,1,1,0.0529214543060986,0.487734265310351,0.0269343060814927,0.283043609396379,0.245798331329215,0.030796010290052,0,290.613789074084,219.717774102819
joint,1,7,0.206158770958134,-0.526709516704765,0.762218334042812,-0.80663308763958,-0.967134630900186,1,1,0.0472841467855576,0.450753690100819,0.023456237614376,0.256610944051503,0.224633462815172,0.0293192818070824,0,259.656981098921,203.058518750091
joint,1,8,-0.211658441493485,-0.865413118105148,-0.233946076968828,0.725441315393875,0.775633792180497,1,1,0.0143693997329778,0.175722386266172,0.00958316051807378,0.142550533441201,0.0674286530830705,0.00849115391446728,0,78.9083701095414,79.1605886985847
joint,1,9,0.462593087629364,0.545884595757624,-0.142466641636507,-0.993494618239493,-0.995069335677722,1,1,0.00707274355328844,0.0850441868752119,0.00218146839459914,0.0304907956984846,0.0384100307479575,0.00349722197853015,0,38.839386220979,38.3112706438942
joint,1,10,-0.745901335532032,-0.329812135572522,0.840033246825746,-0.896245725268495,0.552302960265188,1,1,0.045613055697854,0.441410358431693,0.0204256675233969,0.232467710400795,0.228822599900362,0.0110305566122968,0,250.480322610352,198.849472588985
joint,1,11,-0.173923211029009,0.381378007237445,-0.0671154197669457,-0.359903574887247,0.270464565295077,1,1,0.00486514022430157,0.0579355507561903,0.00255560454344174,0.0362218261983626,0.0239151235991282,0.00606687702264297,0,26.7165151354899,26.0991920374328
joint,1,12,0.790630071695767,0.471257882430882,-0.00530683109330266,0.379169488318358,-0.338920284856347,1,1,0.00660152021876097,0.0665201751291576,0.00461220943668646,0.0603050129852825,0.0047084536518307,0.0118982273627632,0,36.2517022553218,29.9664506921778
joint,1,13,0.180082337831962,-0.98541473536318,0.841348040080404,0.475642721886999,-0.361427495928728,1,1,0.0517459633716495,0.486745024723745,0.0252427387726783,0.271049589092928,0.244948570807867,0.0305997295949778,0,284.158677834952,219.272134427282
joint,1,14,-0.942957449876077,0.411088866136371,-0.640735323843634,0.322574971047126,0.14614165868495,1,1,0.0397685265220992,0.443419496292417,0.0249300174117196,0.374771087433104,0.20477620381475,0.0379755814676206,0,218.385574055334,199.754562368443
joint,1,15,-0.452724478143022,-0.938321169150607,0.0841288060019418,0.24136462940999,-0.305325608267811,1,1,0.00444356826317481,0.0609862203908327,0.00037503530750648,0.00522930010510574,0.0250294866609192,0.00200855819259433,0,24.4014875800902,27.4734779740999
joint,1,16,0.303492563623669,-0.1808253776566,-0.953322236594701,-0.741464699785525,0.218745901290889,1,1,0.052649351631153,0.518487644008,0.0332316466285139,0.460119771361319,0.27516055288361,0.0275593979927169,0,289.119559740821,233.571760574918
joint,1,17,-0.722098074438766,0.962659930398308,0.414742715941385,-0.876565158702784,-0.527712205450398,1,1,0.0212970961993065,0.224837409388623,0.0107580990237981,0.135041722174137,0.104897879603518,0.00417443601943107,0,116.951242249639,101.286250812168
joint,1,18,0.0891698267132146,0.536223903472913,0.157084527576522,0.947746138326227,0.392045967660116,1,1,0.00988023506109484,0.107692990064096,0.00689632750687126,0.0888765283599489,0.0413723477015777,0.00330132431329965,0,54.2564936224078,48.5142540647698
joint,1,19,-0.970915321011781,-0.205947407082698,0.0301905439227605,0.121714522074693,0.665832641978676,1,1,0.00720260922512321,0.0744119831316032,0.00363783509392028,0.0526824958671034,0.00472525670916999,0.0156927091952573,0,39.5525328163892,33.5216048227592
joint,1,20,0.507379262241583,-0.219843450503167,0.893487694450263,-0.278663615436286,-0.230980973911518,1,1,0.0571614522525912,0.518393386036056,0.0292679195385644,0.299873580497411,0.260664045581171,0.0367681240845813,0,313.897387097855,233.529298617126
joint,1,21,-0.51253882733508,0.656149711456125,0.599705914058893,-0.797789684400293,0.0402070347821746,1,1,0.0328702734295386,0.329643125048753,0.0167755738363277,0.197974245229117,0.161700996000153,0.00581603458800525,0,180.504387766959,148.499826309973
joint,1,22,0.771759087919983,-0.946855949262956,-0.298236986839183,-0.581995966754923,-0.738583794215317,1,1,0.0150258114046255,0.180000178204648,0.00799719260679597,0.115384955966604,0.0709950736964191,0.00847899453584407,0,82.5130005111668,81.0876768481099
joint,1,23,-0.854190100049775,0.370035967533908,-0.454897337208517,0.242977162260724,0.545259795848679,1,1,0.0296527148115587,0.349480644777315,0.0183207059398605,0.280567624751789,0.148700797888125,0.030438707640964,0,162.835430747549,157.436364069334
joint,1,24,0.984304847546575,-0.699364863442908,0.142795805621053,0.575703987751836,-0.816067447160975,1,1,0.0158166164551827,0.163860294513115,0.00932767279133249,0.116129685232157,0.0591918303719897,0.0250548021949588,0,86.8556410371068,73.8168747511411
joint,1,25,0.559782129412412,0.634165898665169,0.420461043870884,-0.842069913119853,-0.744126935704195,1,1,0.0288597022679632,0.286045867655628,0.0172910160312141,0.200075526674244,0.128245011435882,0.0222320798058033,0,158.480667956175,128.859843982076
joint,1,26,-0.913362580012458,-0.339844343902595,-0.792880304793726,0.606930001767752,0.267352025129288,1,1,0.0473710916002012,0.499147421170026,0.0308824768698398,0.446166350300388,0.243943953851942,0.0400895583922019,0,260.134431357143,224.859248424663
joint,1,27,0.561532030409353,0.323856828264793,-0.457197726660641,0.796705857962614,0.0901260105613642,1,1,0.0246169763505889,0.292558989339505,0.0128361337026883,0.189689498573484,0.133252013268886,0.00798477353109324,0,135.182089505944,131.793918334903
joint,1,28,-0.104491936507874,0.845744303596504,0.939217825051452,-0.622876747767545,-0.477007084116994,1,1,0.0551340154194461,0.499787518231066,0.0283505811341266,0.295053513379014,0.256519242928345,0.0211782953369313,0,302.763885422321,225.147603603834
joint,1,29,-0.0318862827057174,-0.0895548534094921,0.253799091147674,-0.984312329488261,0.0496772545472377,1,1,0.0152789368045578,0.167771040668054,0.00791749040732546,0.101067251405668,0.0768029793866271,0.00904310547153547,0,83.9030177083461,75.5786136761223
joint,1,30,-0.39541596155291,-0.525028926748939,-0.396096156271081,0.399535080603026,0.939639542256549,1,1,0.0242220576435496,0.293077426746787,0.0155540515053606,0.2360342890799,0.119630857576704,0.017839105699795,0,133.013426090818,132.027467464504
joint,1,31,0.416115521056171,-0.0743898299711043,0.413100077770832,-0.857561872707328,0.788566803265374,1,1,0.0276390798983784,0.281686278179872,0.0152843750757621,0.18083617753893,0.128925789853421,0.0221975438634155,0,151.777721173915,126.895907134199
joint,1,32,-0.326407772862277,-0.651986591270947,-0.692105512490728,-0.113063990758707,0.771210019728497,1,1,0.0400134879825136,0.445552997460708,0.0259149750913564,0.382639440806231,0.204494778648494,0.0258993324921464,0,219.730759653908,200.715676157412
joint,1,33,-0.229816159258075,0.590456766070711,-0.645920558408219,-0.327985884321606,0.316958017957887,1,1,0.0374850627247354,0.419979185612863,0.022642313487332,0.338533964098162,0.197896592945066,0.0272025769288925,0,205.846121482336,189.195015391539
joint,1,34,-0.605508368103781,0.0106094305659918,-0.531092511537934,0.0313740298242253,-0.100885540028069,1,1,0.0325043658307826,0.379831915077103,0.0204797144827516,0.31096130963327,0.165296699874062,0.0273575366468239,0,178.495036453398,171.109206077306
joint,1,35,-0.424715016281114,-0.755737735996047,-0.104675578572792,-0.546753915016325,0.179624688358566,1,1,0.00823979935548083,0.0985708233298197,0.00641425931544507,0.0938384937492502,0.0295124334870174,0.00688737047909917,0,45.2481766290109,44.4048397537317
joint,1,36,0.732051381315202,0.140632958060082,0.874306985708781,-0.469499468929658,0.598140698805731,1,1,0.0576961607353832,0.51618387041227,0.0305121164214927,0.307114655952894,0.257811149628515,0.0398819482827752,0,316.833694504213,232.533941330931
joint,1,37,-0.401334653555782,0.296053826912627,-0.951257682887917,0.982923708165627,0.58436336894413,1,1,0.0544339030016977,0.529610081785764,0.0344183241443559,0.476734891525318,0.287886622197692,0.040802535341147,0,298.919275988066,238.582270282642
joint,1,38,-0.524655207695612,0.170479850692217,-0.698337919190076,0.427338395193001,-0.662776295991947,1,1,0.0412784357752026,0.455832121417968,0.0258279471496031,0.38370450546141,0.215338638578087,0.0327582264606768,0,226.677115830894,205.346284249257
joint,1,39,0.140108714272013,0.368608305561524,0.0214161966813309,0.975795751298253,0.957148779698306,1,1,0.0027109645757114,0.0367657441199357,0.00232167883173118,0.0313768642696711,0.0073890205462126,0.00154672601508599,0,14.8870377377803,16.5624768153738
joint,1,40,0.436249277581285,0.622105836688176,0.0660323569591625,-0.913551708171054,-0.362647627059316,1,1,0.00705243512443487,0.073797680288303,0.0050810099131934,0.0662215130813854,0.0233750728214199,0.0089987558120182,0,38.7278641636836,33.2448695942653
joint,1,41,-0.346461749791916,-0.23959837702718,0.676825693972851,-0.346742215103625,-0.0481009180602907,1,1,0.0384420369529939,0.381788289961087,0.0186965920074276,0.216047672160746,0.190240243687664,0.0140258417631285,0,211.101266303411,171.990526840254
joint,1,42,-0.983933986090605,0.149970246610504,0.921472121490933,0.345633765150471,0.991477667634066,1,1,0.0486089324298111,0.459314991631668,0.0223394415208647,0.248884336515036,0.240285360824758,0.00433639730248489,0,266.931931888456,206.915270775878
joint,1,43,-0.630300440266473,0.210199189972962,-0.819659302742379,-0.589669449295918,0.659599639145186,1,1,0.0478635405853387,0.495553593449181,0.0306196799918872,0.440403818450044,0.249942504394244,0.037724356403443,0,262.838674227506,223.240277022621
joint,1,44,0.998281880243973,-0.787287758501358,0.217485289395226,-0.869424116223156,-0.655806434515071,1,1,0.02059036444794,0.215386605680881,0.0112613714576465,0.137217100053729,0.0857713847219043,0.0303624278211679,0,113.07028329232,97.0287899326733
joint,1,45,0.594165371284769,0.098676648821469,-0.539090166216053,0.14033214710051,0.00706181268928163,1,1,0.0290424455373996,0.339074135908805,0.0161391540540151,0.239182311722843,0.154293913493705,0.00890433024834471,0,159.484187505195,152.748370775865
joint,1,46,-0.232480575654462,-0.662731069962167,-0.253847484133543,-0.427423495473405,-0.716151650300991,1,1,0.0155060132881174,0.189772978244186,0.0104241597356439,0.155405300592016,0.0726178765178988,0.00893836154051691,0,85.149989435827,85.4901927756569
joint,1,47,-0.457471960778203,-0.537513035439383,-0.480654568274911,0.902347218050073,-0.704282382200209,1,1,0.0291879044982292,0.34900431964075,0.018614972501839,0.282993952994573,0.14660308260181,0.0221754428202987,0,160.282963357365,157.221785955392
joint,1,48,-0.0509088163992877,-0.177081541404885,-0.918747679513239,-0.147934837367834,0.667043348215652,1,1,0.051596734449637,0.514462650752368,0.0328540030935993,0.458512837077724,0.270114840154931,0.0318824336478825,0,283.339199552767,231.758554856546
joint,1,49,0.415384816972748,0.471266706654751,0.22700738386197,-0.208257368781805,0.587990128225409,1,1,0.0161768441535662,0.168584432383561,0.0104118816669579,0.129067731432588,0.0695644052624381,0.0132994847215862,0,88.8338016475684,75.9450357832325
joint,1,50,0.181573259156832,0.810628669142722,-0.269202866344812,-0.964770608110994,0.963475059832606,1,1,0.0149146445665373,0.180248458577658,0.00755294612863925,0.110129046192568,0.081160082946705,0.00744483980142631,0,81.9025370146548,81.1995238410138
joint,1,51,-0.815665478873091,-0.41260345475163,0.701967258018313,0.300266483719361,0.247524639442262,1,1,0.0372345827710981,0.375709829100881,0.0168349111242146,0.199074263018031,0.189431138934908,0.00505357670845917,0,204.470631534675,169.252261384729
joint,1,52,-0.174004975943008,-0.210117026504933,0.66464557272211,-0.406249138833285,0.286249543823048,1,1,0.0387923344133706,0.382709647614187,0.0193191679498253,0.221185092038023,0.189645180937372,0.0171837365922771,0,213.02489583321,172.405586160647
joint,1,53,-0.479428428763627,-0.323644732600351,0.19007892166011,0.444061258013118,-0.551785065952537,1,1,0.00948024967762732,0.109429891599515,0.00378741323194677,0.0507083597762027,0.0502950098168766,0.00226515295730224,0,52.0600069727514,49.2967050146845
joint,1,54,0.404643875603905,-0.975580156403915,0.397617851179844,-0.49460043169417,-0.204412994351644,1,1,0.0269249122828093,0.283359582104144,0.0136484692345376,0.164422282742857,0.129564357119367,0.024675152971637,0,147.855928783364,127.649708209472
joint,1,55,-0.640510201291883,-0.813171407404108,0.625407624673472,-0.573436878487123,0.758467404452915,1,1,0.0340206534453293,0.352460883040309,0.0147888115548605,0.178257937464058,0.176285092734941,0.00963327536063783,0,186.821604473256,158.778921613501
joint,1,56,-0.751491833425102,-0.0113674249461149,0.808715764665924,0.37648705688919,-0.575387742061428,1,1,0.0435425594998595,0.422980182542228,0.0206006960952071,0.234567236858358,0.215642051097105,0.00690148681909053,0,239.110363994281,190.546924437728
joint,1,57,-0.437398407340546,-0.0279841274045731,0.828407873648476,0.250772709685719,-0.152779645231881,1,1,0.0465684491931142,0.443794754156315,0.0227495787101952,0.252024870336255,0.226222979874558,0.0139972589058724,0,255.726786966913,199.923611025538
joint,1,58,0.535702616419818,0.987046308145234,-0.763292784232567,-0.540267865261135,-0.464566433285653,1,1,0.041976745331335,0.45085771800953,0.0239834876929456,0.351296697521961,0.225754406365672,0.0212164558963013,0,230.511824999702,203.105381933944
joint,1,59,-0.0823791515416559,0.514052155873636,-0.536092975022766,-0.8168362484343,-0.136609409786647,1,1,0.0308723110565578,0.360150162314015,0.0183762170429725,0.27711879077488,0.162339150350752,0.0202167135615628,0,169.53274265152,162.242839256028
joint,1,60,-0.115276742443407,0.82950977166156,-0.488843941052328,0.972104868795452,-0.496824792258815,1,1,0.0287865081962482,0.339736115347737,0.0160636231838558,0.242321316503658,0.154697955389195,0.0222408318442733,0,158.078728765392,153.046583674094
joint,1,61,-0.519249281733017,-0.432618089541621,-0.110236058896513,-0.347011907761619,-0.0810538602507322,1,1,0.00916123181170395,0.106976691874593,0.00656133569426931,0.0962984407965228,0.035269023455383,0.0102736867730567,0,50.3081467486904,48.1915712946934
joint,1,62,-0.917225951777763,-0.337894532954258,-0.793369956133208,0.401839019217772,-0.0151205386091819,1,1,0.0473822085647059,0.499614360338216,0.0309484384898007,0.447101266311624,0.24384238234186,0.0399835511213231,0,260.195479248212,225.069598285177
joint,1,63,0.164560335903992,0.573532472332301,-0.523958385830128,0.873194562687696,-0.174916365557876,1,1,0.0296680844746672,0.347731943176293,0.0165598765107243,0.24815502314014,0.159710310844237,0.017889187863333,0,162.919831981251,156.648597347424
joint,1,64,0.252254868042743,-0.897977661821513,-0.00511212197967459,-0.530675208184408,0.616765000256092,1,1,0.00343037141814369,0.048318868266404,0.000107043492414732,0.00147118364442466,0.00988507274551287,0.00901023917614507,0,18.8376009093026,21.7670049815061
joint,1,65,0.752442082633225,-0.495204726547166,0.359857786942618,-0.929372481348844,0.0529386918381365,1,1,0.0269983414691669,0.276336140838528,0.0148691575189722,0.175868578814189,0.121720279615262,0.0290380256338982,0,148.25915908676,124.485741699059
joint,1,66,-0.46250632021506,-0.80430089619294,-0.558116142881633,0.137323066197261,-0.599768712681812,1,1,0.0332519864521771,0.391328804451733,0.0217909791119842,0.329125009404202,0.16617651467692,0.0230452159605511,0,182.600533258469,176.288401229593
