track_id,branch,kappa,Omega_real,Omega_imag,Q,open_channel_count,state_type,log10_Q_display,displayed,source,full_operator_sigma_ratio,full_operator_raw_residual,continuation_sigma_ratio,continuation_residual,mode_overlap,sheet_role
100,target_rayleigh_sheet,0.230000105311809,0.8951009144569,0.000197846703338047,2262.10722583409,2,radiative pole,3.354513187010468,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,0.235000105311808,0.895240097815613,0.000209547136034575,2136.13059752795,2,radiative pole,3.32962780081528,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,0.240000105311808,0.895374641645184,0.000221132786772463,2024.51806155387,2,radiative pole,3.306321655640461,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,0.245000105311808,0.895504688032935,0.000232580504792333,1925.14993643279,2,radiative pole,3.2844645593144386,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,0.250000105311808,0.895630373958878,0.000243869758551284,1836.2883107758,2,radiative pole,3.263940869647851,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,0.255000105311809,0.895751831376201,0.000254982441460353,1756.49708710527,2,radiative pole,3.2446474339144626,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,0.260000105311809,0.895869187305128,0.000265902685494484,1684.58093162755,2,radiative pole,3.2264918804491893,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,0.265000105311809,0.895982563937299,0.000276616683442888,1619.53818689734,2,radiative pole,3.2093911926446053,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,0.270000105311809,0.896092078748212,0.000287112520252856,1560.52421182997,2,radiative pole,3.193270511215117,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,0.275000105311809,0.896197844615698,0.000297380013679326,1506.82258960095,2,radiative pole,3.1780621223259624,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,0.280000105311809,0.896299969942644,0.000307410564269358,1457.82232967975,2,radiative pole,3.1637045980961824,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,0.285000105311809,0.896398558782506,0.000317197014572849,1412.99967780219,2,radiative pole,3.1501420628190138,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,0.290000105311809,0.896493710966328,0.000326733517368455,1371.90349828016,2,radiative pole,3.137323563529335,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,0.295000105311808,0.896585522230252,0.000336015412619888,1334.14344782527,2,radiative pole,3.1252025276687205,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
