x_m,y_m,pressure_real_pa,pressure_imag_pa,pressure_abs_pa
0.0047488,0.02,-0.104088604035994,0.164521775510706,0.194683980099435
0.0048972,0.02,-0.114834306745212,0.161551034385433,0.198206091522579
0.0050456,0.02,-0.125337904904033,0.157865869464437,0.201571880845259
0.005194,0.02,-0.135503748505999,0.153540120661333,0.204782407720668
0.0053424,0.02,-0.145331341270306,0.1485734865415,0.207834741221297
0.0054908,0.02,-0.154783262670447,0.142983097156417,0.21071787886971
0.0056392,0.02,-0.163848613090871,0.136799276662526,0.213448846582014
0.0057876,0.02,-0.172525871997361,0.130020919280624,0.216033830589165
0.005936,0.02,-0.180684725918824,0.122712494001862,0.21841549021193
0.0060844,0.02,-0.188271887433197,0.114981910657259,0.220606308559054
0.0062328,0.02,-0.195286659208655,0.106829028678385,0.222596766897555
0.0063812,0.02,-0.201712549415041,0.0982871110157956,0.2243842881829
0.0065296,0.02,-0.207562658766527,0.0893922837772995,0.22599388866328
0.006678,0.02,-0.212834888763806,0.080143935028114,0.227424141631648
0.0068264,0.02,-0.217441352952735,0.0706466815086158,0.228630040856611
0.0069748,0.02,-0.221380686464453,0.0610185740691766,0.229635961297242
0.0071232,0.02,-0.224652086433909,0.0512597095967813,0.230425948554096
0.0072716,0.02,-0.227266800358447,0.0414030471960686,0.231007382700826
0.00742,0.02,-0.229262947425942,0.0314749979803464,0.231413427787354
0.0075684,0.02,-0.230638136657346,0.0214756543608802,0.231635821519472
0.0077168,0.02,-0.231358177405606,0.0115239777425375,0.231645004943889
0.0078652,0.02,-0.231470100295553,0.00172378772672224,0.231476518841458
0.0080136,0.02,-0.230973124079976,-0.0079245771055085,0.231109028316864
0.008162,0.02,-0.229903100767727,-0.0174060518749113,0.230561068666173
0.0083104,0.02,-0.228315818428943,-0.026717507806571,0.229873743973235
0.0084588,0.02,-0.226208949778129,-0.0358581246202789,0.229033390711938
0.0086072,0.02,-0.223598244457006,-0.0447208213004072,0.228026592269494
0.0087556,0.02,-0.220564293706709,-0.0532341380528626,0.226897512354302
0.008904,0.02,-0.217106442863535,-0.0613975698040393,0.225621074172381
0.0090524,0.02,-0.213272631634711,-0.0692269226338916,0.224226631383861
0.0092008,0.02,-0.209122760170343,-0.076749749670734,0.222761874870416
0.0093492,0.02,-0.204654862164098,-0.0839646666025383,0.221209579008418
0.0094976,0.02,-0.199917882045593,-0.090795094174047,0.219569826450881
0.009646,0.02,-0.195004793381786,-0.0972092789161416,0.217891058442675
0.0097944,0.02,-0.189915099287041,-0.103206672840043,0.216146622124701
0.0099428,0.02,-0.184690567064939,-0.108837761733259,0.214374121436973
0.0100912,0.02,-0.179379525259098,-0.114159692081299,0.212625138161687
0.0102396,0.02,-0.173980495867453,-0.119170784979653,0.210881219967429
0.010388,0.02,-0.168551935121353,-0.123830522535402,0.209150073259714
0.0105364,0.02,-0.163178227877257,-0.128142337933347,0.207479138286686
0.0106848,0.02,-0.157858967959454,-0.132105750683327,0.205843103184997
0.0108332,0.02,-0.152611396794976,-0.135798785402078,0.204283010914744
0.0109816,0.02,-0.147459168589633,-0.139298922721825,0.202850674814275
0.01113,0.02,-0.142401207774381,-0.142604428320246,0.201529469190356
0.0112784,0.02,-0.13748299123295,-0.145702237195005,0.200326520465936
0.0114268,0.02,-0.132765638444973,-0.148617166514364,0.199283157678865
0.0115752,0.02,-0.128248687675154,-0.151348831768806,0.198378917146409
0.0117236,0.02,-0.123912290982473,-0.15398641607226,0.197651390562536
0.011872,0.02,-0.119748750183068,-0.156613158457675,0.197148280673445
0.0120204,0.02,-0.115757142852332,-0.159227342560129,0.196857976064207
0.0121688,0.02,-0.111956233191753,-0.161824213463153,0.196777219752323
0.0123172,0.02,-0.108379264605386,-0.164432198837538,0.196936571034818
0.0124656,0.02,-0.105025556243806,-0.16705091146887,0.197323020671439
0.012614,0.02,-0.101835586051398,-0.169759862137494,0.197961858395431
0.0127624,0.02,-0.0987718223153913,-0.172632626608535,0.198891670648283
0.0129108,0.02,-0.0958332140002041,-0.175667339212401,0.20010751852835
0.0130592,0.02,-0.0930113582601583,-0.178845073049967,0.201585398577495
