x_m,y_m,incident_real_pa,incident_imag_pa,reflected_real_pa,reflected_imag_pa,incident_abs_pa,reflected_abs_pa
0.041552,0.02,-0.222369770220463,-0.0807401076989725,0.330823120105513,0.204537025742739,0.236574046968689,0.388946438081174
0.0416262,0.02,-0.223881806221972,-0.0817757093481011,0.329319851126087,0.207254652156235,0.238349176202893,0.389109310073802
0.0417004,0.02,-0.225420576638648,-0.0828194214237694,0.327800449518358,0.209939614771086,0.24015306147761,0.389265688899843
0.0417746,0.02,-0.226983525394434,-0.0838702814476639,0.326258573930547,0.21259319602965,0.241982943429069,0.389410482731649
0.0418488,0.02,-0.228556349145248,-0.084922113439835,0.324678040899312,0.215211505866986,0.243823235327753,0.389527691569869
0.041923,0.02,-0.230145768758181,-0.0859769114896902,0.323063109296699,0.21780248742459,0.245680899108173,0.389625071211786
0.0419972,0.02,-0.231751784233233,-0.0870346755972295,0.321415626080503,0.220364919600277,0.247555901265961,0.389703351896232
0.0420714,0.02,-0.233374395570405,-0.0880954057624531,0.319739686277359,0.222887834229647,0.249448209102217,0.389759481768342
0.0421456,0.02,-0.235013602769696,-0.0891591019853607,0.318039271768557,0.225372334681986,0.251357790716,0.389796956923836
0.0422198,0.02,-0.236667542916541,-0.0902251516447541,0.316305639392373,0.227818527255207,0.253282656057361,0.38980833607319
0.042294,0.02,-0.238337802766873,-0.0912992024217561,0.314548951862857,0.230234137688398,0.255226277233732,0.389806107283021
0.0423682,0.02,-0.2400368489598,-0.0923887898166132,0.312789358808004,0.232626757041285,0.25720298859525,0.389810711852647
0.0424424,0.02,-0.241764681495323,-0.0934939138293255,0.311024625824048,0.234994257677122,0.259212795096346,0.389818700180239
0.0425166,0.02,-0.24352130037344,-0.0946145744598932,0.309253190870422,0.237335512035128,0.261255701250323,0.389827758550508
0.0425908,0.02,-0.245306705594153,-0.095750771708316,0.307475078681811,0.239650553348402,0.263331711140521,0.38983754530648
0.042665,0.02,-0.247117865464165,-0.0969013686077722,0.305682886593007,0.241939478841104,0.265437590912863,0.389841940506327
0.0427392,0.02,-0.248938225774849,-0.0980595729302462,0.303853413938986,0.244202226268111,0.267555452374254,0.389822555115374
0.0428134,0.02,-0.250774519112468,-0.0992275232827594,0.302008185821749,0.246439691953331,0.269692344742894,0.389796698386988
0.0428876,0.02,-0.252626745477022,-0.100405219665312,0.300151823472509,0.248648360769438,0.271848267727333,0.389765473646911
0.0429618,0.02,-0.254494904868511,-0.101592662077904,0.298292120933987,0.250820270270619,0.274023220899448,0.389729389948875
0.043036,0.02,-0.256378997286935,-0.102789850520535,0.296421767581617,0.252959977996,0.276217203700074,0.389685276555256
0.0431102,0.02,-0.258276848818779,-0.103996033211674,0.294538589501884,0.255066732164049,0.278427918067714,0.389630618102076
0.0431844,0.02,-0.260189556522288,-0.105217030352987,0.292637051868988,0.257148638391492,0.280658562669245,0.38956625412524
0.0432586,0.02,-0.262129930778825,-0.106460823966889,0.290731164729147,0.259219181248437,0.28292403158767,0.389511481309443
0.0433328,0.02,-0.264097971588391,-0.10772741405338,0.288825257310177,0.261278380822755,0.28522435789345,0.38946941028231
0.043407,0.02,-0.266093678950985,-0.10901680061246,0.286926943079047,0.263319597073019,0.287559574337991,0.389440985089376
0.0434812,0.02,-0.268117052866606,-0.110328983644128,0.285039234546395,0.265341773325981,0.289929713326904,0.389427299893794
0.0435554,0.02,-0.270164474280161,-0.111662580051354,0.283157464237977,0.267344629100841,0.292330933954655,0.389424319043826
0.0436296,0.02,-0.272217110560979,-0.113009355639109,0.281263150030161,0.269319420759528,0.294742717881435,0.389412262214657
0.0437038,0.02,-0.274282049029319,-0.114371350953253,0.279360626899994,0.271273883303191,0.297172421901148,0.389399383184348
0.043778,0.02,-0.27635928968518,-0.115748565993785,0.277448384873022,0.273210856524005,0.299620071966007,0.389386412694677
0.0438522,0.02,-0.278448832528563,-0.117141000760706,0.275526423949247,0.275130340421969,0.30208569379522,0.389373232920508
0.0439264,0.02,-0.280550677559467,-0.118548655254016,0.273591101251462,0.277028799440525,0.304569312869192,0.389354653758558
0.0440006,0.02,-0.28266230130531,-0.11997059170613,0.271655100352727,0.278903807429619,0.307068265135837,0.38933767778933
0.0440748,0.02,-0.284784487009172,-0.121412365946849,0.269723551961786,0.280759371488434,0.309585475508604,0.38932842069577
0.044149,0.02,-0.286930536186602,-0.122882268048006,0.26781380225289,0.282605521517886,0.312136483604453,0.389345750547693
0.0442232,0.02,-0.289100448837601,-0.124380298009602,0.265911359191193,0.284449765294883,0.314721349849449,0.389384796728405
0.0442974,0.02,-0.291294224962168,-0.125906455831635,0.264016222776693,0.286292102819425,0.317340134739358,0.38944541854545
0.0443716,0.02,-0.293511864560304,-0.127460741514107,0.262126351069493,0.288132736565635,0.319992898772757,0.389526247903538
