x_m,y_m,incident_real_pa,incident_imag_pa,reflected_real_pa,reflected_imag_pa,incident_abs_pa,reflected_abs_pa
0.0469686,0.02,0.181032918434319,-0.0727717457231876,-0.12655885394523,0.317962668303725,0.195111876964082,0.342224198365275
0.0470428,0.02,0.182628526267925,-0.073929733690475,-0.133711073099996,0.313149644783035,0.197024831253167,0.340501616879118
0.047117,0.02,0.184233429606989,-0.0750963277229663,-0.140729427167235,0.308168449538952,0.198950785427524,0.338780998525684
0.0471912,0.02,0.185833060270418,-0.076264657631148,-0.147599347965853,0.303012212381964,0.20087365256067,0.337048910949965
0.0472654,0.02,0.187431865191067,-0.077435636002046,-0.154325282428707,0.297681845899095,0.202797884140944,0.335306984977338
0.0473396,0.02,0.189029844368938,-0.0786092628356606,-0.160923952303149,0.292145141330098,0.204723467794268,0.333534558970505
0.0474138,0.02,0.190626997804028,-0.0797855381319915,-0.16740001824503,0.286415294443604,0.206650391692802,0.331747625461966
0.047488,0.02,0.19222332549634,-0.0809644618910388,-0.173708002028564,0.280561597444047,0.208578644530492,0.329983757068603
0.0475622,0.02,0.193816700108388,-0.0821452332430362,-0.179826257877378,0.274576253437063,0.210505944299579,0.328221879181927
0.0476364,0.02,0.195407547341107,-0.0833338937730864,-0.185763198276139,0.268451567286816,0.21243504279956,0.32645705661316
0.0477106,0.02,0.197003781562358,-0.0845367796649907,-0.191526737592708,0.262193875177106,0.214375738053532,0.324696965482116
0.0477848,0.02,0.198605402772142,-0.0857538909187495,-0.197117934466309,0.255800445971866,0.21632807450257,0.322938613745197
0.047859,0.02,0.200212410970458,-0.0869852275343624,-0.202560745631059,0.249230271941194,0.218292096320065,0.321164419141492
0.0479332,0.02,0.201824806157307,-0.0882307895118296,-0.20784005664843,0.242541135522178,0.220267847400195,0.319411476888371
0.0480074,0.02,0.20343852272961,-0.0894890339834377,-0.212931259373904,0.235747312099955,0.222251028644852,0.317673600383964
0.0480816,0.02,0.205038486589544,-0.0907529954364408,-0.217799114710326,0.228853993600153,0.224225081477557,0.31592816391601
0.0481558,0.02,0.206630293281256,-0.0920240936980124,-0.222452827036202,0.22185919044259,0.226195738073109,0.314176320941346
0.04823,0.02,0.208213942804748,-0.0933023287681527,-0.226892396351531,0.214762902627263,0.228163034981259,0.312415210684479
0.0483042,0.02,0.209789435160018,-0.0945877006468613,-0.231118607128327,0.207556955450393,0.230127008885137,0.310637570678073
0.0483784,0.02,0.211356770347067,-0.0958802093341387,-0.235141443681772,0.200229016040374,0.232087696600878,0.308841638062688
0.0484526,0.02,0.212913547830361,-0.0971789059139067,-0.238960985199083,0.192809628198236,0.234042557250461,0.307047073220473
0.0485268,0.02,0.214460386235651,-0.0984913430268236,-0.242577562461492,0.185306859409597,0.235995342995517,0.305258097278364
0.048601,0.02,0.216005600899222,-0.0998248624788677,-0.24596798834327,0.17777160102089,0.23795676663789,0.303484749895552
0.0486752,0.02,0.217549191821077,-0.101179464270039,-0.249142391043105,0.170173285516822,0.239926936486873,0.301713238221768
