theta_deg,frequency_hz,central_six_probe_rms_pa,coherent_probe_real_pa,coherent_probe_imag_pa,coherent_probe_abs_pa,coherent_probe_phase_rad
7.05,180054,0.576527082097747,-0.135880702219124,0.00256279464203117,0.135904868021493,3.12273426690731
7.05,180056,0.576141101262158,-0.135904793993852,0.00245156574273336,0.135926903904643,3.12355576313549
7.05,180058,0.575771851145356,-0.135931362465942,0.0023461790869123,0.135951608516248,3.12433433951338
7.05,180060,0.575418755434071,-0.135960198873692,0.00224650437606231,0.135978757383959,3.12507090691003
7.05,180062,0.575081241967635,-0.135991114111968,0.0021524071064201,0.136008146718371,3.12576641808023
7.05,180064,0.574758745818684,-0.136023938007115,0.0020637501011472,0.136039592675969,3.12642185495854
7.05,180066,0.5744507119286,-0.136058518536592,0.0019803948921438,0.136072930556746,3.12703821719936
7.05,180068,0.574156597329446,-0.136094721009405,0.00190220295567952,0.136108013954771,3.12761651192966
7.05,180070,0.573875872986356,-0.136132427221174,0.00182903681132997,0.136144713877497,3.12815774463933
7.05,180072,0.573608025296581,-0.136171534599309,0.0017607609944259,0.136182917850993,3.12866291112779
7.05,180074,0.573352557278399,-0.13621195534676,0.00169724291047139,0.136222529021028,3.1291329904364
7.05,180076,0.573108989484019,-0.136253615595954,0.00163835358419689,0.136263465262839,3.1295689386655
7.05,180078,0.572876860664694,-0.136296454578647,0.00158396830834952,0.13630565830629,3.12997168362953
7.05,180080,0.572655728217583,-0.13634042381626,0.00153396720813957,0.136349052881907,3.13034212022426
7.05,180082,0.572445168446831,-0.136385486342454,0.00148823572298569,0.136393605900111,3.13068110648615
7.05,180084,0.572244776653131,-0.13643161595123,0.00144666502200267,0.136439285657576,3.13098946021389
7.05,180086,0.572054167084111,-0.136478796480215,0.00140915235643037,0.136486071080721,3.13126795612156
7.05,180088,0.571872972761411,-0.136527021129308,0.00137560135762841,0.136533951006838,3.13151732345275
7.05,180090,0.571700845203648,-0.136576291814947,0.00134592229100228,0.136582923503397,3.13173824397298
7.05,180092,0.571537454061354,-0.136626618558497,0.00132003226833977,0.136632995224135,3.13193135031622
7.05,180094,0.571382486680864,-0.136678018913827,0.00129785542795363,0.136684180807145,3.13209722461168
7.05,180096,0.571235647607143,-0.136730517426842,0.00127932308721531,0.136736502307809,3.13223639735216
7.05,180098,0.571096658036253,-0.136784145130841,0.00126437387232044,0.136789988670458,3.13234934646473
7.05,180100,0.570965255233401,-0.136838939074367,0.00125295383197144,0.136844675235477,3.13243649653123
7.05,180102,0.570841191915508,-0.136894941880105,0.00124501653638716,0.136900603280384,3.13249821814529
7.05,180104,0.570724235615073,-0.136952201334709,0.00124052316969553,0.136957819594783,3.13253482734455
7.05,180106,0.570614168019976,-0.137010770002897,0.00123944261322156,0.137016376082489,3.13254658513409
7.05,180108,0.570510784310988,-0.137070704872952,0.00124175153388932,0.13707632939804,3.13253369699606
7.05,180110,0.570413892479032,-0.137132067020857,0.00124743446427209,0.137137740604677,3.13249631248216
7.05,180112,0.57032331264589,-0.13719492129865,0.00125648389492276,0.137200674859569,3.13243452473796
7.05,180114,0.570238876376752,-0.137259336041184,0.00126890037022851,0.137265201120372,3.13234837002235
7.05,180116,0.57016042599431,-0.137325382792877,0.00128469259063269,0.137331391874774,3.13223782720144
7.05,180118,0.570087813889628,-0.137393136045062,0.00130387753050413,0.137399322883745,3.13210281714888
7.05,180120,0.570020901835474,-0.137462672990623,0.00132648056477262,0.137469072945211,3.13194320210396
7.15,179960,0.619541090944969,-0.141589608551781,0.0125774035478523,0.142147136199967,3.05299520893607
7.15,179962,0.618781184942384,-0.141226841273665,0.0124825974694875,0.14177741687491,3.05343488410974
7.15,179964,0.617997971370093,-0.14086688868515,0.0123766356917963,0.141409552148651,3.0539571880135
7.15,179966,0.617192106962192,-0.140510524545631,0.0122595017018864,0.141044329521136,3.05456334007929
7.15,179968,0.616364422094459,-0.140158536949431,0.0121312465184966,0.140682559764519,3.05525408103013
7.15,179970,0.615515921444625,-0.139811721074134,0.0119919914987281,0.140325069783759,3.05602963685632
7.15,179972,0.614647782028857,-0.139470871414992,0.0118419302162983,0.139972694781892,3.05688968872616
7.15,179974,0.613761348478868,-0.139136773635988,0.0116813293165135,0.139626269850744,3.05783334993937
7.15,179976,0.612858125510572,-0.138810196204281,0.0115105282701087,0.139286621149801,3.05885915096312
7.15,179978,0.611939767592931,-0.138491881975669,0.0113299379802118,0.138954556844308,3.05996503337588
7.15,179980,0.611008065922965,-0.138182539914497,0.0111400382234941,0.138630857996488,3.06114835335807
7.15,179982,0.610064932890077,-0.13788283713874,0.0109413739448704,0.138316269618689,3.06240589507404
7.15,179984,0.609112384290395,-0.137593391470462,0.0107345504542109,0.138011492093223,3.06373389403094
7.15,179986,0.608152519636852,-0.137314764670618,0.010520227612159,0.137717173168632,3.06512807015904
7.15,179988,0.607187500955353,-0.137047456510999,0.0102991131216237,0.137433900720405,3.06658367005293
7.15,179990,0.606219530527919,-0.136791899821622,0.0100719550649057,0.137162196452368,3.06809551754642
7.15,179992,0.605250828057214,-0.136548456616212,0.00983953385696958,0.136902510681112,3.06965807145796
7.15,179994,0.604283607758297,-0.136317415371407,0.00960265379206676,0.136655218317454,3.07126548918333
7.15,179996,0.603320055870135,-0.136098989502377,0.00936213437811628,0.136420616124111,3.07291169457828
7.15,179998,0.602362309058901,-0.13589331703151,0.00911880164658937,0.13619892127802,3.07459044851631
7.15,180000,0.601412434151582,-0.135700461425112,0.00887347962975947,0.135990271239262,3.07629542039933
7.15,180002,0.600472409578259,-0.135520413539838,0.00862698216992721,0.135794724887858,3.07802025903126
7.15,180004,0.599544108855415,-0.135353094577187,0.00838010524147524,0.13561226484164,3.07975866109486
7.15,180006,0.598629286331164,-0.135198359946978,0.00813361988227596,0.13544280085978,3.08150443608259
7.15,180008,0.597729565392373,-0.135056003900699,0.00788826588107568,0.135286174194691,3.0832515661551
7.15,180010,0.596846429206244,-0.134925764792326,0.00764474628184654,0.135142162741714,3.08499426005549
