kappa,delta,Omega_real,Omega_imag,Q,sigma_ratio,raw_residual,A0_over_C,Am1_over_C,flux_0,flux_m1,ky_0_real,ky_0_imag,ky_m1_real,ky_m1_imag,is_m1_open,is_m1_threshold
0.110029345489191,2.92401773821286e-05,0.890001697699825,1.85407615992037e-12,240012173431.444,2.53805072438397e-16,1.10478217862824e-13,2.04830970375133e-06,1.55571315325303e-05,4.16338674202776e-12,2.02142673381286e-12,5.54914679249028,1.17395629260207e-11,0.0467056758920407,1.39478889261224e-09,1,0
0.110034721480854,3.46161690450538e-05,0.890002029161616,2.67330333144159e-12,166461100521.967,7.83329736108956e-17,1.25975185386577e-13,2.42493580895763e-06,1.84167739829508e-05,5.83519906941387e-12,3.08229783041356e-12,5.54914468288221,1.69267244664835e-11,0.0508180912966168,1.8483347303139e-09,1,0
0.110041085882607,4.09805707980457e-05,0.890002421551381,3.86068388175023e-12,115264866123.654,7.03240301385056e-17,1.19715056317623e-13,2.87081962721397e-06,2.18019251436608e-05,8.17836726927133e-12,4.69986647178927e-12,5.54914218505884,2.44449590798971e-11,0.0552925841604293,2.4532865609738e-09,1,0
0.1100486204199,4.85151080914773e-05,0.890002886065745,5.58463484718606e-12,79683176288.0783,4.35972685714903e-17,1.1433114823043e-13,3.39869969731459e-06,2.58091009423137e-05,1.14625151774807e-11,7.16621309875224e-12,5.5491392275036,3.53606559117531e-11,0.0601610281022451,3.26159989315149e-09,1,0
0.110057540229558,5.74349177498517e-05,0.890003435957745,8.09196050695034e-12,54993065969.1989,2.4736028631852e-16,1.11791949905508e-13,4.02365865520606e-06,3.05525213765001e-05,1.60655669612695e-11,1.09266231133823e-11,5.54913572549466,5.12365438989238e-11,0.0654581009917194,4.3435194711249e-09,1,0
0.110068100002673,6.79946908643852e-05,0.890004086914055,1.17450176393298e-11,37888580257.8002,2.4417242388021e-16,1.43577145534796e-13,4.76355502801715e-06,3.61673490914139e-05,2.25172591668789e-11,1.66599154596095e-11,5.54913157865431,7.43670215889555e-11,0.071221531213942,5.79420830858179e-09,1,0
0.110080601256904,8.04959450952682e-05,0.890004857501205,1.7076700599292e-11,26059040279.0719,1.74532378457086e-16,1.77649074151783e-13,5.63953474314874e-06,4.28135167779386e-05,3.15601418246195e-11,2.54008633731235e-11,5.54912666803881,1.08126324242289e-10,0.0774923654284048,7.74278428659197e-09,1,0
0.110095400945841,9.52956340327206e-05,0.890005769693367,2.48720447325515e-11,17891688827.026,7.41059468630676e-17,1.22274991212784e-13,6.67663714254548e-06,5.06802490627611e-05,4.4235102822099e-11,3.87267429077225e-11,5.54912085268029,1.5748524326491e-10,0.0843152596623413,1.03647269888094e-08,1,0
0.110112921651252,0.000112816339443564,0.890006849496485,3.62894388947031e-11,12262615193.3475,8.43789034800076e-17,9.99620108756165e-14,7.90451306028966e-06,5.9991402839838e-05,6.20012820211372e-11,5.90415638987072e-11,5.54911396547502,2.29778661171882e-10,0.0917387957217901,1.38988959648419e-08,1,0
0.110133663649235,0.000133558337426825,0.890008127686208,5.30409381618641e-11,8389822640.11041,8.36693023730928e-16,1.0991300869086e-13,9.35827582051593e-06,7.10117713858669e-05,8.69042162437137e-11,9.00090654152567e-11,5.54910580829067,3.35847330481517e-10,0.0998158250604765,1.86709108615267e-08,1,0
0.110158219194817,0.000158113883008419,0.890009640680142,7.7660786689293e-11,5730109612.72458,4.84341849542729e-16,1.00781081273953e-13,1.10795099623707e-05,8.40545222194183e-05,1.21811635693835e-10,1.3721221631223e-10,5.54909614613879,4.91738241259198e-10,0.108603842406925,2.51252876418162e-08,1,0
0.110187289432857,0.000187184121048955,0.890011431568614,1.13905997733239e-10,3906780368.3743,5.70080849922255e-16,1.27634174264674e-13,1.31174671848548e-05,9.94899670313441e-05,1.70744165945742e-10,2.09157488972708e-10,5.54908470022664,7.21241254745582e-10,0.118165391621262,3.38697207106859e-08,1,0
0.110221704418137,0.000221599106328975,0.890013551332294,1.67354209899547e-10,2659071295.14853,4.87901536829062e-16,1.48905818333292e-13,1.55304846530727e-05,0.000117755894506117,2.39339193079503e-10,3.18803751135157e-10,5.54907113966253,1.05967504070391e-09,0.12856850642651,4.57360231461656e-08,1,0
0.110262446816262,0.000262341504453562,0.890016060280014,2.46297324455963e-10,1806791978.44706,6.6337390203975e-17,1.09211160266179e-13,1.83876675244209e-05,0.000139369733646027,3.35501609581524e-10,4.85889116021731e-10,5.54905507153938,1.55954618036008e-09,0.139887188837351,6.18641900902672e-08,1,0
0.110310679962127,0.00031057465031825,0.890019029745759,3.63078082633947e-10,1225657885.06032,1.93525307511799e-16,1.27862170534151e-13,2.17708856521155e-05,0.000164942856537918,4.70316892020197e-10,7.4047093610201e-10,5.54903602905945,2.29901348114778e-09,0.152201928283882,8.38183115156593e-08,1,0
0.11036778107711,0.000367675765301474,0.890022544090427,5.36091025617961e-10,830103939.032074,4.81976914890329e-16,1.15647324602526e-13,2.57771441708502e-05,0.000195197375580183,6.59332530019218e-10,1.12830912192787e-09,5.54901345728567,3.39456010691453e-09,0.165600264604066,1.1374655565841e-07,1,0
0.110435380593457,0.000435275281648062,0.890026703061474,7.92779905397575e-10,561332784.169858,2.61828478042697e-16,1.16379748912082e-13,3.05213993828995e-05,0.000230985840089202,9.24356846003483e-10,1.7190484669495e-09,5.548986696007,5.01997695523022e-09,0.180177398234555,1.54601995654147e-07,1,0
0.110515408708698,0.000515303396889509,0.890031624572181,1.17413016013461e-09,379017444.058393,6.18031397708607e-16,1.05997583121614e-13,3.61399055862091e-05,0.000273314290785467,1.29598483706432e-09,2.61864780381857e-09,5.54895495908009,7.4348159048304e-09,0.196036851072755,2.10447466173822e-07,1,0
0.110610150499398,0.000610045187589047,0.89003744797199,1.74140474047642e-09,255551574.910865,2.76006739789965e-16,1.06698729785291e-13,4.27941956941206e-05,0.000323369185634958,1.81714607967634e-09,3.98824673059961e-09,5.54891730944961,1.10270536084941e-08,0.213291181590304,2.86876410849155e-07,1,0
0.110722311167906,0.000722205856097534,0.890044337890215,2.586245606117e-09,172072663.127021,2.89484697865794e-16,1.44809236351383e-13,5.06758194826136e-05,0.000382548764502977,2.54809025384951e-09,6.07277997579718e-09,5.54887262884279,1.63770769009763e-08,0.232062757838984,3.91593699060207e-07,1,0
0.110855093285147,0.000854987973338348,0.890052488747368,3.84582262335399e-09,115716788.827242,4.35228343404773e-16,1.40433341187181e-13,6.00119889217469e-05,0.000452499468652124,3.57339608791045e-09,9.24433212329144e-09,5.54881958086447,2.43536467035983e-08,0.252484591985019,5.35216785436158e-07,1,0
0.111012288234976,0.00101218292316712,0.890062130041185,5.72554741751778e-09,77727251.6613841,3.32832866438143e-16,1.31156456963349e-13,7.1072311495957e-05,0.000535158067270849,5.01183034042088e-09,1.40677480391605e-08,5.54875656586681,3.62577962209064e-08,0.274701239903458,7.32379966378457e-07,1,0
0.111198384471164,0.00119827915935574,0.8900735325279,8.5331143335092e-09,52154084.5311668,5.81516524552126e-16,1.13559461538592e-13,8.41768311441565e-05,0.000632800157553827,7.03022459156905e-09,2.13997840127478e-08,5.54868166550339,5.40385116252688e-08,0.29886976913378,1.00325469369237e-06,1,0
0.111418695678116,0.00141859036630794,0.890087015432689,1.2729479788994e-08,34961641.4098189,2.71973512724377e-16,9.5715826453434e-14,9.97056444159046e-05,0.000748095682913557,9.86302177388851e-09,3.25386959627771e-08,5.54859257426076,8.06157728524957e-08,0.325160798087732,1.3756396258351e-06,1,0
0.111679512494742,0.00167940718293363,0.890102954835647,1.90051271850507e-08,23417442.7292388,3.39863451658986e-16,9.94521975068227e-14,0.000118110419006753,0.000884172035549896,1.3839832823117e-08,4.94494748517652e-08,5.54848651443811,1.20363892726958e-07,0.353759608752468,1.88782839843116e-06,1,0
0.111988282133726,0.00198817682191763,0.890121793389492,2.83939944652754e-08,15674472.8973951,1.68780743623199e-15,1.49692847655999e-13,0.000139928216219395,0.00104468514743625,1.94243249760508e-08,7.5102187969757e-08,5.54836012994116,1.79833676091569e-07,0.384867334168034,2.59253490713655e-06,1,0
0.112353821024936,0.00235371571312773,0.890144051530116,4.24433426367152e-08,10486262.3468316,1.86230586646806e-15,1.01626632353841e-13,0.000165798112165519,0.00123389868990678,2.72691650286344e-08,1.13978807289739e-07,5.54820935276633,2.68829404571174e-07,0.418702220574775,3.56224959756101e-06,1,0
0.112786566554668,0.00278646124285917,0.890170340337611,6.34664237580322e-08,7012923.4296501,3.02179869935898e-15,1.38785982819165e-13,0.000196481229809604,0.00145677104639127,3.82937491605111e-08,1.72829913595015e-07,5.54802923403221,4.02011190982409e-07,0.455500962190013,4.89652058967135e-06,1,0
0.113298875088741,0.00329876977693224,0.89020137618831,9.49171703067391e-08,4689359.0132928,3.63650709857851e-15,1.57937044103638e-13,0.000232884942076671,0.00171904903069124,5.37943369249132e-08,2.6180002097285e-07,5.54781372866683,6.01271902322144e-07,0.495520103917204,6.73180459883374e-06,1,0
0.113905374789031,0.00390526947722256,0.890237997300419,1.41943743832229e-07,3135883.17901717,5.00703682248488e-15,1.50652830581155e-13,0.000276092193568068,0.00202736631151912,7.56003678435272e-08,3.96093247091778e-07,5.54755541910603,8.99250048690846e-07,0.539037503690159,9.25471687330637e-06,1,0
0.114623383297552,0.00462327798574331,0.890281182206428,2.12202524017235e-07,2097715.81730602,8.65837006407508e-15,2.00153743261524e-13,0.000327397125813738,0.0023893430726866,1.06296758871165e-07,5.98425011565859e-07,5.5472451582164,1.34449786226248e-06,0.586353841334732,1.27197243897821e-05,1,0
0.115473402214398,0.00547329690258928,0.890332070070282,3.17048240283699e-07,1404095.586958,1.51873154288135e-14,3.4153639673387e-13,0.000388348491757094,0.00281368146859494,1.49540722086184e-07,9.02606609791816e-07,5.54687160459391,2.00904186892391e-06,0.637794154430613,1.74725610414585e-05,1,0
0.116479702488589,0.00647959717678043,0.890391982586282,4.73261870757468e-07,940696.935040622,2.94775601115033e-14,6.11720519765617e-13,0.000460802725703,0.00331024879670972,2.10514381660105e-07,1.35874427181631e-06,5.54642061366997,2.99936757623498e-06,0.693709373227325,2.39808697919259e-05,1,0
0.117671017436725,0.00767091212491665,0.890462446923283,7.05537733744991e-07,631052.31962344,6.12254668080787e-14,1.26040131373628e-12,0.000546989014968396,0.0038901368726061,2.96573105189863e-07,2.04070750347681e-06,5.54587443465938,4.47224470918572e-06,0.754477815648035,3.28737400673742e-05,1,0
0.119081363177507,0.00908125786569823,0.890545218777216,1.050025475329e-06,424058.863190051,1.30461144155271e-13,2.65179855946331e-12,0.000649589321568882,0.00456568175082656,4.18176821861463e-07,3.05673296167061e-06,5.54521064489916,6.65729038133547e-06,0.820506589102712,4.49918111311413e-05,1,0
0.120751009908334,0.010750904596525,0.890642304023637,1.55930843289553e-06,285588.881979486,2.82198225557677e-13,5.72037468735556e-12,0.000771837051560945,0.00535042263524837,5.90231888541648e-07,4.56426853166327e-06,5.54440072760875,9.88872892673478e-06,0.892232827376031,6.14492923531575e-05,1,0
0.122727631757254,0.0127275264454453,0.890755976668214,2.30928684290469e-06,192863.866047016,2.57728413019878e-13,5.20630694970468e-12,0.000917638991524982,0.00625897262099379,8.34030555332699e-07,6.79039499534618e-06,5.5434081638751,1.46493888111102e-05,0.970124667228645,8.37083565386235e-05,1,0
0.125067668042471,0.0150675627306627,0.890888789720674,3.40849971812118e-06,130686.352265821,3.28347128642043e-16,9.38575651127123e-14,0.00109172624787248,0.00730676702857096,1.18006309216814e-06,1.005932005813e-05,5.5421858610625,2.16304426591572e-05,1.05468183933498,0.000113664546978161,1,0
0.127837934808026,0.0178378294962177,0.891043574216376,5.0104171187451e-06,88919.1012543429,1.70167101554078e-16,1.11469451923323e-13,0.00129984124635245,0.00850964798746437,1.67210794598501e-06,1.48283929211592e-05,5.54067267284975,3.18104686786419e-05,1.14643571036056,0.000153738576812879,1,0
0.131117532650512,0.021117427338704,0.891223419854659,7.32908908643529e-06,60800.4220813839,2.96028264199778e-16,1.05195440875349e-13,0.00154896936425628,0.00988323734556676,2.37319810671607e-06,2.17336218462271e-05,5.53878867385569,4.65566295752441e-05,1.24594856571259,0.000206964669072657,1,0
0.135000105311809,0.025,0.891431628648933,1.06581291379572e-05,41819.3295047555,3.09654610725502e-16,1.00028354158374e-13,0.00184762541412963,0.0114420449458637,3.37434637361207e-06,3.16444613789599e-05,5.53642872495062,6.77483996199265e-05,1.35381186378895,0.00027705783629007,1,0
